ZoomInfo Company ID,Founded Year,Revenue (in 000s USD),Revenue Range (in USD),Est. Marketing Department Budget (in 000s USD),Est. Finance Department Budget (in 000s USD),Est. IT Department Budget (in 000s USD),Est. HR Department Budget (in 000s USD),Employees,Employee Range,Past 1 Year Employee Growth Rate,Past 2 Year Employee Growth Rate,SIC Code 1,SIC Code 2,SIC Codes,NAICS Code 1,NAICS Code 2,NAICS Codes,Primary Industry,Primary Sub-Industry,All Industries,All Sub-Industries,Industry Hierarchical Category,Secondary Industry Hierarchical Category,Alexa Rank,Ownership Type,Business Model,Certified Active Company,Certification Date,Total Funding Amount (in 000s USD),Recent Funding Amount (in 000s USD),Recent Funding Round,Recent Funding Date,Recent Investors,All Investors,Company City,Company State,Company Zip Code,Company Country,Number of Locations,Company Is Acquired,Company ID (Ultimate Parent),Company ID (Immediate Parent)
24298738,2001,448067,$250 mil. - $500 mil.,58696,4480,16578,3293,2310,Employees.1000to4999,-3.3,-3.3,7389,7379,73;737;7372;7374;738;7389;7379,541519,518210,51;518;5182;51821;518210;513;5132;51321;513210;54;541;5415;54151;541519,Software,Customer Relationship Management (CRM) Software,Software,Customer Relationship Management (CRM) Software,software,software.crm,1913,Private,B2B,Yes,26-Jan-24,1158420,0,Private Equity,26-Jul-21,Thoma Bravo,Steamboat Ventures;Thoma Bravo;Undisclosed;Grotmol Solutions;Saints Capital;Grotmol Solutions;Steamboat Ventures;TriplePoint Venture Growth;Steamboat Ventures;Steamboat Ventures;Undisclosed;Steamboat Ventures,Pleasanton,California,94588,United States,21,,,
26165291,1995,81490,$50 mil. - $100 mil.,10675,814,2770,814,415,Employees.250to499,0.2,-7,8742,6719,67;671;6719;87;874;8742;73,551112,541611,55;551;5511;55111;551112;54;541;5416;54161;541611,Business Services,Management Consulting,Business Services,Management Consulting;HR & Staffing,bizservice,bizservice.consulting,5790338,Private,B2B,Yes,11-Jul-22,0,0,,,,,Ontario,California,91764,United States,12,,39600454,482734593
347914605,2008,315078,$250 mil. - $500 mil.,41275,3150,11027,2613,1500,Employees.1000to4999,13,19.4,7389,7379,73;737;7371;738;7389;7379,541519,541511,51;518;5182;51821;518210;54;541;5415;54151;541519;541511,Business Services,Custom Software & IT Services,Business Services,Custom Software & IT Services,bizservice,bizservice.techconsulting,2287095,Private,B2B,Yes,16-Jun-22,2000,2000,Debt,3-May-20,PPP,PPP,San Francisco,California,94108,United States,6,,52773172,52773172
353918702,2010,12380,$10 mil. - $25 mil.,965,92,668,48,21,Employees.20to49,5,-4.5,6799,679,67;679;6799,523910,52391,52;523;5239;52391;523910,Finance,,Finance,Venture Capital & Private Equity,finance,,7668775,Private,B2B,Yes,7-Nov-22,0,0,,,,,Atlanta,Georgia,30339,United States,3,,,
81562321,1955,19221,$10 mil. - $25 mil.,1556,288,711,87,31,Employees.20to49,0,-3.1,4899,4841,48;484;4841;481;4813;489;4899,517810,517121,51;517;5178;51781;517810;5171;51712;517121;516;5162;51621;516210,Telecommunications,Telephony & Wireless,Telecommunications,Telephony & Wireless,telecom,telecom.telephone,7888237,Private,B2B,Yes,10-Oct-19,0,0,,,,,Holton,Kansas,66436,United States,7,,347894663,347894663
17875425,1913,35043,$25 mil. - $50 mil.,2102,350,1191,907,371,Employees.250to499,0,0,8211,821,82;821;8211,611110,61111,61;611;6111;61111;611110,Education,,Education,K-12 Schools,education,,1175207,Private,,Yes,24-Aug-23,0,0,,,,,Dallas,Texas,75229,United States,1,,,
405174231,2015,62176,$50 mil. - $100 mil.,8145,621,2300,613,296,Employees.250to499,22.3,41.6,7389,7379,73;737;7371;738;7389;7374;7379;7372;7376,541519,541513,54;541;5415;54151;541511;541513;51;518;5182;51821;518210;513;5132;51321;513210;541519;516;5162;51621,Software,Content & Collaboration Software,Software,Content & Collaboration Software;Business Intelligence (BI) Software;Customer Relationship Management (CRM) Software,software,software.contentcol,34159,Private,B2B,Yes,21-Feb-24,153000,65000,Series D,21-Dec-20,The 8VC;Tiger Global Ltd;Menlo Ventures,The 8VC;Tiger Global Ltd;Menlo Ventures;The 8VC;Barry Sternlicht;Bienville Capital Management;Menlo Ventures;Tiger Global;Bienville Capital;8VC;Menlo Ventures,San Francisco,California,94105,United States,20,,,
363462389,2001,4207,$1 mil. - $5 mil.,328,31,227,51,22,Employees.20to49,0,0,6799,6211,62;621;6211;67;679;6799,523999,523940,52;523;5239;52399;523999;52394;523940;52393;523930,Finance,Investment Banking,Finance,Investment Banking,finance,finance.investment,4947713,Private,B2B,Yes,29-Sep-23,5000,5000,Debt,6-Apr-20,PPP,PPP,St. Louis,Missouri,63105,United States,5,,,
18729138,1992,1350,$1 mil. - $5 mil.,106,13,63,21,9,Employees.5to9,0,0,8111,811,81;811;8111,541110,54111,54;541;5411;54111;541110,Law Firms & Legal Services,,Law Firms & Legal Services,,legal,,,Private,,Yes,17-Jun-21,14,14,Debt,20-Jan-21,PPP,PPP,Kansas City,Missouri,64111,United States,6,,,
12681617,1975,380200,$250 mil. - $500 mil.,30796,5703,14067,3658,1400,Employees.1000to4999,0,0,5251,5063,52;525;5251;50;506;5063;36;369;3699;364;3648;3646,488510,444140,44;444;4441;44414;444140;48;488;4885;48851;488510;33;335;3351;33513;335132;33512;335129,Manufacturing,Electronics,Manufacturing,Electronics;Building Materials,mfg,mfg.electronics,231302,Private,B2B,Yes,6-Feb-24,0,0,,,,,Middleton,Wisconsin,53562,United States,12,,,
1108763948,1988,155054,$100 mil. - $250 mil.,18916,1550,3101,922,282,Employees.250to499,0,0,2075,207,20;207;2075,311225,311224,31;311;3112;31122;311224;311225,Manufacturing,Food & Beverage,Manufacturing,Food & Beverage,mfg,mfg.food,201358,Private,B2B,Yes,21-Feb-24,0,0,,,,,Rotterdam,South Holland,3012,Netherlands,11,,,
72387103,1993,85115,$50 mil. - $100 mil.,11150,851,2979,11272,5000,Employees.5000to9999,8.2,11.1,7389,7379,73;737;7371;7379;738;7389,541519,541511,54;541;5415;54151;541519;51;518;5182;51821;518210;541511,Business Services,Custom Software & IT Services,Business Services,Custom Software & IT Services,bizservice,bizservice.techconsulting,1283866,Public,B2B,Yes,20-Jun-22,0,0,,,,,Mumbai,Maharashtra,,India,5,,,
79187160,1917,924725,$500 mil. - $1 bil.,112816,9247,18494,3124,2192,Employees.1000to4999,9.7,9.7,5421,5147,51;514;5147;54;542;5421,445240,445210,44;445;4452;44524;445240;44521;445210,Retail,Grocery Retail,Retail,"Grocery Retail;Flowers, Gifts & Specialty Stores",retail,retail.grocery,29295,Private,B2C,Yes,20-Jan-24,0,0,,,,,Omaha,Nebraska,68137,United States,22,,,
408278321,1999,18198,$10 mil. - $25 mil.,1401,181,855,383,91,Employees.50to99,0,0,2893,289,28;289;2893,561421,325910,32;325;3259;32591;325910;56;561;5614;56142;561421,Business Services,Commercial Printing,Business Services;Manufacturing,Commercial Printing;Chemicals & Related Products,bizservice,bizservice.printing,,Private,B2B,Yes,21-Aug-19,350,350,Debt,15-Apr-20,PPP,PPP,Shawnee,Kansas,66203,United States,1,,,
401985808,2002,3033,$1 mil. - $5 mil.,245,45,112,25,11,Employees.10to19,0,0,4812,481,48;481;4812,517919,517810,51;517;5178;51781;517810;5179;51791;517919,Telecommunications,,Telecommunications,Telephony & Wireless,telecom,,16857935,Private,,Yes,21-Aug-19,0,0,,,,,Eaton Rapids,Michigan,48827,United States,3,,,
2606090,1962,1560,$1 mil. - $5 mil.,93,15,53,24,10,Employees.10to19,0,0,8748,874,87;874;8748,611710,61171,61;611;6117;61171;611710,Education,Training,Education,Training,education,education.training,7890918,Private,B2B,Yes,4-Nov-19,0,0,,,,,Washington,District of Columbia,20036,United States,5,,,
348850765,1895,15809795,Over $5 bil.,1818126,158097,743060,9931,5700,Employees.5000to9999,18.8,18.8,4939,4931,49;493;4939;491;4911;4931,221115,221114,22;221;2211;22111;221112;221115;221111;221114,"Energy, Utilities & Waste","Electricity, Oil & Gas","Energy, Utilities & Waste","Electricity, Oil & Gas",energy,energy.energy,703204,Private,B2B,Yes,31-Jan-24,0,0,,,,,Oslo,Oslo,283,Norway,2,,,
555768478,,39531,$25 mil. - $50 mil.,4546,395,1027,98,35,Employees.20to49,0,0,7999,799,79;799;7999,713210,71321,71;713;7132;71321;713210,Hospitality,Gambling & Gaming,Hospitality,Gambling & Gaming,hospitality,hospitality.gaming,,Private,B2C,No,,0,0,,,,,Kansas City,Missouri,64120,United States,1,,,
27623604,2000,23403,$10 mil. - $25 mil.,1170,234,444,248,111,Employees.100to249,38.8,23.3,8712,7374,87;871;8712;73;737;7374,541310,518210,51;513;5132;51321;513210;54;541;5413;54131;541310;518;5182;51821;518210,Construction,"Architecture, Engineering & Design",Construction;Media & Internet,"Architecture, Engineering & Design;Data Collection & Internet Portals",construction,construction.architecture,141748,Private,B2B,Yes,14-Jan-24,0,0,,,,,Southfield,Michigan,48075,United States,7,,,
1393628,1994,10153731,Over $5 bil.,761529,101537,192920,6916,3045,Employees.1000to4999,0,2.4,4939,4932,49;492;4924;493;4931;4923;4925;4939;4932,221210,22121,22;221;2212;22121;221210,"Energy, Utilities & Waste","Electricity, Oil & Gas","Energy, Utilities & Waste","Electricity, Oil & Gas",energy,energy.energy,2082674,Public,B2B,Yes,18-Oct-23,0,0,,,,,Calgary,Alberta,T2P 0J1,Canada,25,,,
120766535,1988,828851,$500 mil. - $1 bil.,49731,8288,20721,4183,2538,Employees.1000to4999,0,0,7389,4789,47;478;4789;42;421;4213;73;738;7389,488999,488490,48;488;4889;48899;488999;484;4841;48412;484121;4884;48849;488490,Transportation,Freight & Logistics Services,Transportation,Freight & Logistics Services,transportation,transportation.freight,359040,Private,B2B,Yes,14-Feb-24,1982,1982,Private Equity,5-Sep-13,,,Fenton,Missouri,63026,United States,5,,,
475747136,1963,620495,$500 mil. - $1 bil.,37229,6204,15512,2708,1900,Employees.1000to4999,-4,-5,8742,4731,47;473;4731;87;874;8742;42;422;4225,541614,493110,48;488;4885;48851;488510;54;541;5416;54161;541614;49;493;4931;49311;493110,Transportation,Freight & Logistics Services,Transportation;Business Services,Freight & Logistics Services;Management Consulting,transportation,transportation.freight,2378175,Private,B2B,Yes,21-Mar-24,0,0,,,,,Coslada,Madrid,28821,Spain,8,Yes,562225604,562225604
412100337,2017,4621133,$1 bil. - $5 bil.,605368,46211,161739,31362,22000,Employees.10000plus,2.6,2.6,9711,7382,73;737;7374;7379;7371;97;971;9711;738;7382,928110,561621,54;541;5415;54151;541511;51;518;5182;51821;518210;541519;92;928;9281;92811;928110;56;561;5616;56162;561621,Business Services,Custom Software & IT Services,Business Services;Software,Custom Software & IT Services;Security Products & Services;Security Software,bizservice,bizservice.techconsulting,130305,Private,B2B,Yes,22-Feb-24,0,0,,,,,Reston,Virginia,20190,United States,23,,,
352889802,1971,44759,$25 mil. - $50 mil.,2685,447,1521,2242,1287,Employees.1000to4999,0,0,8299,829,82;829;8299,611710,611110,61;611;6111;61111;611110;6117;61171;611710,Education,,Education,Training,education,,1826672,Private,B2B,Yes,25-Aug-20,0,0,,,,,Doylestown,Pennsylvania,18901,United States,10,,,
535583873,2020,4583,$1 mil. - $5 mil.,527,45,119,371,170,Employees.100to249,0,0,7993,799,79;799;7993,713290,71329,71;713;7132;71329;713290,Hospitality,Gambling & Gaming,Hospitality,Gambling & Gaming,hospitality,hospitality.gaming,1742507,Private,B2B,Yes,5-Mar-21,0,0,,,,,Jersey City,New Jersey,7311,United States,2,,,
478546585,,4337570,$1 bil. - $5 bil.,216878,43375,43375,14313,8215,Employees.5000to9999,0,0,2052,205,20;205;2052,112111,11211,11;112;1121;11211;112111,Agriculture,Animals & Livestock,Agriculture,Animals & Livestock,agriculture,agriculture.animals,3792999,Private,B2B,Yes,21-Sep-23,0,0,,,,,Brooklin,Sao Paulo,04578-000,Brazil,1,,,
63735176,1948,2138889,$1 bil. - $5 bil.,260944,21388,42777,3563,2500,Employees.1000to4999,0,0,5251,5072,52;525;5251;50;507;5072,444140,444130,44;444;4441;44414;444140;42;423;4237;42371;423710;44413;444130,Retail,Home Improvement & Hardware Retail,Retail,Home Improvement & Hardware Retail,retail,retail.hardware,33389,Private,B2B,Yes,23-Feb-24,2000,2000,Debt,15-Apr-20,PPP,PPP,Chicago,Illinois,60631,United States,77,,,
5784162,1886,2506816,$1 bil. - $5 bil.,125340,25068,72697,3980,1634,Employees.1000to4999,4,4,4923,4613,49;492;4923;46;461;4613,486910,221210,22;221;2212;22121;221210;48;486;4869;48691;486910,"Energy, Utilities & Waste","Electricity, Oil & Gas","Energy, Utilities & Waste;Transportation","Electricity, Oil & Gas;Freight & Logistics Services",energy,energy.energy,1888635,Public,B2B,Yes,30-Sep-23,167400,167400,Stock Issuance/Offering,9-Aug-06,Carlyle/Riverstone Global Energy,Carlyle/Riverstone Global Energy,Houston,Texas,77027,United States,22,,348338206,348338206
293486699,2006,510318,$500 mil. - $1 bil.,40315,5103,23984,4276,3000,Employees.1000to4999,29.1,0,7389,738,73;738;7389,541199,54119,54;541;5411;54119;541199,Law Firms & Legal Services,,Law Firms & Legal Services,,legal,,1193884,Private,B2B,Yes,19-Feb-24,82734,60000,Debt,20-Nov-14,Silicon Valley Bank,Canaan Partners;Helion Venture Partners;Steamboat Ventures;Silicon Valley Bank;Canaan Partners;Canaan Partners;Helion Venture Partners;Steamboat Ventures,New York City,New York,10018,United States,19,,,
346000592,2007,1710,$1 mil. - $5 mil.,138,25,63,23,10,Employees.10to19,0,0,7371,4899,48;489;4899;73;737;7371,541511,517810,51;517;5178;51781;517810;54;541;5415;54151;541511,Business Services,Custom Software & IT Services,Business Services;Telecommunications,"Custom Software & IT Services;Internet Service Providers, Website Hosting & Internet-related Services",bizservice,bizservice.techconsulting,,Private,B2B,Yes,12-Apr-23,0,0,,,,,Roswell,Georgia,30075,United States,4,,,
353923263,1994,737778,$500 mil. - $1 bil.,56808,7377,34675,5140,3600,Employees.1000to4999,0,0,7381,738,73;738;7381,561621,561612,56;561;5616;56162;561621;56161;561612,Business Services,Security Products & Services,Business Services,Security Products & Services,bizservice,bizservice.security,3847192,Private,B2B,Yes,26-Feb-24,0,0,Private Equity,9-Sep-21,Quad-C Management,Quad-C Management,Chicago,Illinois,60661,United States,9,,,
22302809,1979,841146,$500 mil. - $1 bil.,65609,6308,34486,2090,1200,Employees.1000to4999,0,0,8721,6411,64;641;6411;63;632;6324;6321;87;872;8721,541214,525190,54;541;5412;54121;541214;52;524;5242;52421;524210;52429;524298;5241;52413;524130;525;5251;52519;525190;524292,Insurance,,Insurance;Business Services,Accounting Services,insurance,,1516056,Private,B2B,Yes,1-Oct-23,40000,0,Private Equity,28-Dec-17,The Carlyle Group,Austin Ventures;Technology Crossover Ventures;Morgan Stanley Expansion Capital;The Carlyle Group,Dallas,Texas,75251,United States,36,Yes,353921135,358771408
557277535,2011,948,"$500,000 - $1 mil.",124,9,33,32,14,Employees.10to19,0,0,7221,722,72;722;7221,541921,54192,54;541;5419;54192;541921,Business Services,,Business Services;Consumer Services,Custom Software & IT Services;Photography Studio,bizservice,,,Private,B2B,No,,0,0,,,,,,,,United Kingdom,,,,
351021384,2009,655313,$500 mil. - $1 bil.,53080,9829,24246,3317,1204,Employees.1000to4999,0,0,4841,4822,48;481;4812;484;4841;482;4822;4813,517911,517112,51;517;5171;51711;517112;517111;5179;51791;517911,Telecommunications,,Telecommunications,Cable & Satellite;Telephony & Wireless,telecom,,3403627,Public,B2B,Yes,21-Jan-21,0,0,,,,,Hong Kong,Central and Western,,China,1,,,
430004570,1890,622845,$500 mil. - $1 bil.,48581,4671,25536,3437,2411,Employees.1000to4999,6.5,6.5,6399,6331,63;631;6311;633;6331;632;6321;639;6399,524128,524126,52;524;5241;52412;524126;52411;524114;524128;524113,Insurance,,Insurance,,insurance,,36941,Private,B2B,Yes,16-Jun-22,0,0,,,,,İçerenköy,Istanbul,34752,Turkey,2,,2508566,2508566
467303226,1852,44998,$25 mil. - $50 mil.,5804,449,1259,622,301,Employees.250to499,-0.3,-3.2,8733,873,87;873;8733,541720,54172,54;541;5417;54172;541720,Business Services,Research & Development,Business Services,Research & Development,bizservice,bizservice.r&d,442201,Private,B2B,Yes,22-May-20,0,0,,,,,Itasca,Illinois,60143,United States,4,,,
49842604,2003,11075,$10 mil. - $25 mil.,1450,110,387,194,86,Employees.50to99,7.5,1.2,7379,7376,73;737;7379;7374;7373;7376,541519,541513,54;541;5415;54151;541512;541513;541519;51;518;5182;51821;518210,Business Services,Custom Software & IT Services,Business Services,Custom Software & IT Services,bizservice,bizservice.techconsulting,2107631,Private,B2B,Yes,7-Dec-23,2028,1028,Debt,21-Jan-21,PPP,PPP;PPP,Pittsburgh,Pennsylvania,15236,United States,4,,,
419466544,2015,97766,$50 mil. - $100 mil.,11927,977,1955,1152,360,Employees.250to499,3.7,28.1,3699,3571,35;357;3571;36;369;3699,335999,334111,33;334;3341;33411;334111;335;3359;33599;335999,Manufacturing,Computer Equipment & Peripherals,Manufacturing,Computer Equipment & Peripherals;Electronics,mfg,mfg.computers,2921311,Private,B2B,Yes,28-Mar-23,0,0,,,,,Barcelona,,,Spain,2,,,
348205593,1989,7635000,Over $5 bil.,458100,76350,190875,85669,38000,Employees.10000plus,0,0,7389,4789,73;738;7389;42;423;4231;421;4212;4213;47;478;4789;473;4731,488999,488510,48;488;4885;48851;488510;4884;48849;488490;484;4841;48411;484110;4842;48422;484220;4889;48899;488999;48412;484121,Transportation,Freight & Logistics Services,Transportation,Freight & Logistics Services;Marine Shipping & Transportation,transportation,transportation.freight,76054,Public,B2B,Yes,4-Jan-24,137000,137000,Stock Issuance/Offering,11-Mar-12,,,Greenwich,Connecticut,6831,United States,46,,,
37111123,1981,1600000,$1 bil. - $5 bil.,195200,16000,32000,6727,2574,Employees.1000to4999,0,0,5311,3563,35;352;3524;354;3545;3541;356;3563;3546;53;531;5311,455110,444140,33;333;3331;33311;333112;3335;33351;333515;333517;3339;33391;333912;33399;333991;45;455;4551;45511;455110;44;444;4441;44414;444140;44413;444130,Manufacturing,"Hand, Power & Lawn-care Tools",Manufacturing;Retail,"Hand, Power & Lawn-care Tools;Department Stores, Shopping Centers & Superstores",mfg,mfg.tools,14948,Private,B2B,Yes,4-Jan-24,0,0,,,,,Burnsville,Minnesota,55306,United States,22,,113787070,113787070
353519082,2005,9667244,Over $5 bil.,407322,39165,214105,24392,14000,Employees.10000plus,0,0,7372,6411,64;641;6411;73;737;7372,524298,513210,52;524;5242;52429;524298;51;513;5132;51321;513210,Insurance,,Insurance;Software,Financial Software,insurance,,421826,Private,B2B,Yes,16-Oct-23,7145000,1000000,Debt,11-Nov-22,J.P. Morgan Asset Management,Greenhill Capital Partners;J.P. Morgan Asset Management;Partners Group;Harvest Partners SCF;Blackstone;BDT Capital Partners;ADIA;Guggenheim Investment Advisors;Oak Hill Advisors,Grand Rapids,Michigan,49503,United States,22,,,
34604820,1981,3944000,$1 bil. - $5 bil.,236640,39440,98600,35582,14400,Employees.10000plus,0,0,4789,4741,47;478;4789;474;4741;40;401;4013;37;371;3714;41;411;4111;374;3743,488999,488210,48;488;4882;48821;488210;485;4851;48511;485112;33;336;3362;33621;336211;4889;48899;488999;3365;33651;336510,Manufacturing,Industrial Machinery & Equipment,Manufacturing;Transportation,Industrial Machinery & Equipment;Freight & Logistics Services;Motor Vehicles,mfg,mfg.industrialmachinery,1794311,Public,B2B,Yes,13-Feb-24,150000,150000,Debt,29-Jul-22,,,Lake Oswego,Oregon,97035,United States,39,,,
38764924,1995,328644,$250 mil. - $500 mil.,16432,3286,6244,2459,1725,Employees.1000to4999,0,0,8748,8712,87;871;8711;8712;874;8748,541330,541310,54;541;5413;54131;541310;54133;541330,Construction,"Architecture, Engineering & Design",Construction,"Architecture, Engineering & Design",construction,construction.architecture,957827,Private,B2B,Yes,16-Feb-24,0,0,Debt,1-Apr-21,Sentinel Capital Partners,Sentinel Capital Partners,Kansas City,Missouri,64108,United States,51,,,
